movieCd,movieNm,openDt,salesAmt,audiCnt,load_dt,multiMovieYn,repNationCd
20177342,내게 남은 사랑을,2017-11-02,11785000,1484,20171104,Y,K
20038755,루터,2017-10-18,5653000,808,20171104,Y,unknown
20173612,메소드,2017-11-02,28115100,3353,20171104,Y,K
20030003,클래식,2003-01-30,6375500,775,20171104,unknown,K
20173724,직쏘,2017-11-02,207242500,22803,20171104,N,F
20173694,지오스톰,2017-10-19,36893933,5202,20171104,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,15386000,1545,20171104,N,F
20175121,토르: 라그나로크,2017-10-25,3127486767,365000,20171104,N,F
20172742,범죄도시,2017-10-03,820742200,94881,20171105,N,K
20174902,신서유기 : 몽키킹의 부활,2017-11-02,48954700,6525,20171105,Y,F
20165450,남한산성,2017-10-03,4607300,545,20171105,unknown,K
20173804,배드 지니어스,2017-11-02,16933900,2086,20171105,Y,F
20171885,노트르담 드 파리,2017-11-01,9701000,715,20171105,N,K
20171817,넛잡 2,2017-10-03,23624800,3127,20171105,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,9413000,1479,20171105,Y,F
20173806,노 게임 노 라이프 -제로-,2017-10-19,19160700,2259,20171105,Y,F
20174103,배저로와 친구들: 신비한 모험,2017-10-26,7827800,1133,20171105,Y,F
20172603,부라더,2017-11-02,1868293700,225890,20171105,N,K
20168282,블레이드 러너 2049,2017-10-12,6356000,681,20171105,N,unknown
20169643,침묵,2017-11-02,703798200,84505,20171105,N,K
20171024,너의 췌장을 먹고 싶어,2017-10-25,236049400,27992,20171105,Y,F
20175208,뷰티풀 투모로우,2017-10-26,20714200,2190,20171105,N,K
20070454,원스,2007-09-20,36651600,4297,20171105,Y,F
20177342,내게 남은 사랑을,2017-11-02,19291100,2487,20171105,Y,K
20038755,루터,2017-10-18,6423500,868,20171105,Y,unknown
20173612,메소드,2017-11-02,23790300,2896,20171105,Y,K
20030003,클래식,2003-01-30,5780000,670,20171105,unknown,K
20173724,직쏘,2017-11-02,170353300,18566,20171105,N,F
20173694,지오스톰,2017-10-19,35898200,5067,20171105,N,F
20175121,토르: 라그나로크,2017-10-25,2601163600,306265,20171105,N,F
20172742,범죄도시,2017-10-03,289152000,37951,20171106,N,K
20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,4160000,520,20171106,Y,F
20173804,배드 지니어스,2017-11-02,8983500,1248,20171106,Y,F
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,3591400,581,20171106,Y,F
20172404,올드마린보이,2017-11-02,3216500,392,20171106,Y,unknown
20164424,대장 김창수,2017-10-19,3300500,474,20171106,unknown,K
20172603,부라더,2017-11-02,517585400,69429,20171106,N,K
20169643,침묵,2017-11-02,248753800,33631,20171106,N,K
20175441,채비,2017-11-09,6450000,898,20171106,N,K
20179942,러빙 빈센트,2017-11-09,4000000,500,20171106,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,70666100,8995,20171106,Y,F
20161681,미옥,2017-11-09,16774000,2098,20171106,N,K
20175208,뷰티풀 투모로우,2017-10-26,5882300,726,20171106,N,K
20070454,원스,2007-09-20,14534600,1936,20171106,Y,F
20177342,내게 남은 사랑을,2017-11-02,5245500,806,20171106,Y,K
20174142,아이 캔 스피크,2017-09-21,5523000,1116,20171106,N,K
20038755,루터,2017-10-18,3407000,467,20171106,Y,F
20173612,메소드,2017-11-02,12858400,1707,20171106,Y,K
20173724,직쏘,2017-11-02,64945900,7961,20171106,N,F
20173694,지오스톰,2017-10-19,4923500,745,20171106,N,F
20175121,토르: 라그나로크,2017-10-25,563989300,71307,20171106,N,F
20172742,범죄도시,2017-10-03,274367600,36032,20171107,N,K
20174902,신서유기 : 몽키킹의 부활,2017-11-02,2389500,382,20171107,Y,unknown
20173931,리빙보이 인 뉴욕,2017-11-09,8598500,1359,20171107,Y,F
20165450,남한산성,2017-10-03,2417500,344,20171107,unknown,K
20173804,배드 지니어스,2017-11-02,11316400,1575,20171107,Y,F
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,5620500,941,20171107,Y,F
20168754,7호실,2017-11-15,5624000,707,20171107,N,K
20172603,부라더,2017-11-02,460408200,62262,20171107,N,K
20169643,침묵,2017-11-02,231533000,31370,20171107,N,K
20175441,채비,2017-11-09,9391000,1202,20171107,N,K
20179942,러빙 빈센트,2017-11-09,10023600,1199,20171107,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,63539400,8058,20171107,Y,F
20175208,뷰티풀 투모로우,2017-10-26,6762500,844,20171107,N,K
20070454,원스,2007-09-20,14913300,2042,20171107,Y,F
20177342,내게 남은 사랑을,2017-11-02,6905800,1138,20171107,Y,K
20174142,아이 캔 스피크,2017-09-21,4287000,813,20171107,N,K
20173612,메소드,2017-11-02,12289700,1586,20171107,Y,K
20173724,직쏘,2017-11-02,53686400,6594,20171107,N,F
20173694,지오스톰,2017-10-19,4590100,720,20171107,N,F
20060169,멀홀랜드 드라이브,2001-11-30,4560500,727,20171107,Y,F
20175121,토르: 라그나로크,2017-10-25,482385000,62157,20171107,N,F
20172742,범죄도시,2017-10-03,254798700,33468,20171108,N,K
20165748,꾼,2017-11-22,4846000,572,20171108,N,K
20174622,해피 데스데이,2017-11-08,341139800,45059,20171108,N,F
20174902,신서유기 : 몽키킹의 부활,2017-11-02,2175000,355,20171108,Y,unknown
20173804,배드 지니어스,2017-11-02,8843400,1235,20171108,Y,F
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,3471000,547,20171108,Y,F
20164424,대장 김창수,2017-10-19,4242000,647,20171108,N,K
20174103,배저로와 친구들: 신비한 모험,2017-10-26,3580000,630,20171108,Y,F
20170525,이 세상의 한구석에,2017-11-16,4320000,540,20171108,Y,F
20172603,부라더,2017-11-02,470673700,64328,20171108,N,K
20178461,내 친구 정일우,2017-10-26,2322000,429,20171108,Y,unknown
20169643,침묵,2017-11-02,215345700,29056,20171108,N,K
20171024,너의 췌장을 먹고 싶어,2017-10-25,63792400,8197,20171108,Y,F
20161681,미옥,2017-11-09,4000000,500,20171108,unknown,K
20175208,뷰티풀 투모로우,2017-10-26,6315600,798,20171108,N,K
20070454,원스,2007-09-20,14074000,1871,20171108,Y,F
20177342,내게 남은 사랑을,2017-11-02,4784500,724,20171108,Y,K
20174142,아이 캔 스피크,2017-09-21,3561500,636,20171108,N,K
20173612,메소드,2017-11-02,11847300,1556,20171108,Y,K
20173724,직쏘,2017-11-02,38624400,4784,20171108,N,F
20173694,지오스톰,2017-10-19,3141400,458,20171108,unknown,F
20175121,토르: 라그나로크,2017-10-25,475687700,61380,20171108,N,F
20172742,범죄도시,2017-10-03,203664700,26828,20171109,N,K
20165748,꾼,2017-11-22,3968000,489,20171109,unknown,K
20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,3190000,522,20171109,Y,unknown
20174622,해피 데스데이,2017-11-08,370139000,48693,20171109,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,33777400,4417,20171109,Y,F
20165450,남한산성,2017-10-03,7114000,896,20171109,N,K
20173804,배드 지니어스,2017-11-02,4626500,525,20171109,Y,unknown
20173806,노 게임 노 라이프 -제로-,2017-10-19,15941300,2123,20171109,Y,F
20172603,부라더,2017-11-02,344380000,47573,20171109,N,K
20169643,침묵,2017-11-02,81648200,11184,20171109,N,K
20175441,채비,2017-11-09,90017700,13267,20171109,N,K
20179942,러빙 빈센트,2017-11-09,52621500,6918,20171109,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,40031700,5087,20171109,Y,F
20161681,미옥,2017-11-09,371690200,50553,20171109,N,K
20070454,원스,2007-09-20,6314200,838,20171109,Y,F
20175208,뷰티풀 투모로우,2017-10-26,6585500,827,20171109,unknown,K
20173494,뉴니스,2017-11-09,4873200,642,20171109,Y,F
20174142,아이 캔 스피크,2017-09-21,3276000,606,20171109,unknown,K
20038755,루터,2017-10-18,2896000,502,20171109,Y,unknown
20173612,메소드,2017-11-02,3684800,490,20171109,Y,K
20173724,직쏘,2017-11-02,18517600,2254,20171109,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,12791500,1823,20171109,N,F
20175121,토르: 라그나로크,2017-10-25,395017600,51340,20171109,N,F
19958426,히트,1996-08-10,4811500,573,20171110,Y,unknown
20172742,범죄도시,2017-10-03,312369628,36787,20171110,N,K
20165748,꾼,2017-11-22,12512000,1564,20171110,N,K
20173581,기억의 밤,2017-11-29,4500000,900,20171110,unknown,K
20174622,해피 데스데이,2017-11-08,611694986,73194,20171110,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,38348200,4448,20171110,Y,F
20174784,벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,3957000,564,20171110,Y,unknown
20173806,노 게임 노 라이프 -제로-,2017-10-19,6440200,760,20171110,Y,F
20169643,침묵,2017-11-02,110424100,13489,20171110,N,K
20172603,부라더,2017-11-02,480532472,60262,20171110,N,K
20175441,채비,2017-11-09,97239786,12780,20171110,N,K
20179942,러빙 빈센트,2017-11-09,75455100,9042,20171110,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,59316400,6877,20171110,Y,F
20161681,미옥,2017-11-09,337641286,40934,20171110,N,K
20070454,원스,2007-09-20,8939000,1009,20171110,Y,F
20177342,내게 남은 사랑을,2017-11-02,3619500,586,20171110,Y,K
20175208,뷰티풀 투모로우,2017-10-26,6951000,785,20171110,unknown,K
20173494,뉴니스,2017-11-09,6189300,766,20171110,Y,F
20038755,루터,2017-10-18,3883000,620,20171110,Y,unknown
20173612,메소드,2017-11-02,5332600,550,20171110,unknown,K
20173724,직쏘,2017-11-02,25747700,2824,20171110,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,13081000,1702,20171110,N,F
20175121,토르: 라그나로크,2017-10-25,673951200,79054,20171110,N,F
19958426,히트,1996-08-10,10038000,1206,20171111,Y,unknown
20172742,범죄도시,2017-10-03,639784910,73842,20171111,N,K
20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,19711600,2621,20171111,Y,F
20174622,해피 데스데이,2017-11-08,1506169812,181615,20171111,N,F
20174902,신서유기 : 몽키킹의 부활,2017-11-02,5276000,911,20171111,Y,unknown
20173931,리빙보이 인 뉴욕,2017-11-09,50518700,5771,20171111,Y,F
20165450,남한산성,2017-10-03,4317000,648,20171111,unknown,K
20171817,넛잡 2,2017-10-03,4939000,720,20171111,unknown,K
20173806,노 게임 노 라이프 -제로-,2017-10-19,15399800,1807,20171111,Y,F
20169643,침묵,2017-11-02,211117900,25071,20171111,N,K
20172603,부라더,2017-11-02,1108031190,133987,20171111,N,K
20175441,채비,2017-11-09,177285878,22888,20171111,N,K
20179942,러빙 빈센트,2017-11-09,132613600,15766,20171111,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,133459700,15570,20171111,Y,F
20161681,미옥,2017-11-09,469104778,55584,20171111,N,K
20175208,뷰티풀 투모로우,2017-10-26,41322100,4204,20171111,N,K
20070454,원스,2007-09-20,16397400,1839,20171111,Y,F
20173494,뉴니스,2017-11-09,9917000,1201,20171111,Y,unknown
20173612,메소드,2017-11-02,15202700,1700,20171111,Y,K
20030003,클래식,2003-01-30,4965300,600,20171111,unknown,K
20173724,직쏘,2017-11-02,35326100,3864,20171111,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,125815500,16582,20171111,N,F
20175121,토르: 라그나로크,2017-10-25,1813556000,213813,20171111,N,F
19958426,히트,1996-08-10,9033000,1072,20171112,Y,unknown
20172742,범죄도시,2017-10-03,550348200,63384,20171112,N,K
20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,22790400,2940,20171112,Y,F
20174622,해피 데스데이,2017-11-08,1318357800,157596,20171112,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,40135500,4576,20171112,Y,F
20171817,넛잡 2,2017-10-03,5542300,821,20171112,unknown,K
20173806,노 게임 노 라이프 -제로-,2017-10-19,11668700,1356,20171112,Y,F
20169643,침묵,2017-11-02,189481900,22486,20171112,N,K
20172603,부라더,2017-11-02,935964600,112963,20171112,N,K
20175441,채비,2017-11-09,164313600,20766,20171112,N,K
20179942,러빙 빈센트,2017-11-09,130354500,15600,20171112,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,110403900,12810,20171112,Y,F
20161681,미옥,2017-11-09,362828900,43168,20171112,N,K
20175208,뷰티풀 투모로우,2017-10-26,33917900,3454,20171112,N,K
20070454,원스,2007-09-20,14519500,1610,20171112,Y,F
20177342,내게 남은 사랑을,2017-11-02,4156600,642,20171112,Y,K
20173494,뉴니스,2017-11-09,9095000,1035,20171112,Y,unknown
20173612,메소드,2017-11-02,9930700,1149,20171112,Y,K
20030003,클래식,2003-01-30,6781000,784,20171112,unknown,K
20173724,직쏘,2017-11-02,26382600,2838,20171112,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,137869600,18055,20171112,N,F
20175121,토르: 라그나로크,2017-10-25,1457937500,172871,20171112,N,F
20175279,배드 캅,2017-11-07,3080000,616,20171113,unknown,F
19958426,히트,1996-08-10,3948500,549,20171113,Y,unknown
20172742,범죄도시,2017-10-03,186982300,24824,20171113,N,K
20165748,꾼,2017-11-22,46535500,5463,20171113,N,K
20174622,해피 데스데이,2017-11-08,385313400,50167,20171113,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,16345700,2150,20171113,Y,F
20165450,남한산성,2017-10-03,4098500,621,20171113,unknown,K
20162565,러브 앤 아트,2017-11-09,2020000,282,20171113,Y,unknown
20168754,7호실,2017-11-15,20538500,2519,20171113,N,K
20169643,침묵,2017-11-02,59529900,8025,20171113,N,K
20172603,부라더,2017-11-02,233227100,31606,20171113,N,K
20175441,채비,2017-11-09,79222100,11278,20171113,N,K
20179942,러빙 빈센트,2017-11-09,61416400,8270,20171113,Y,F
20168221,저스티스 리그,2017-11-15,14864000,1858,20171113,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,30766700,3938,20171113,Y,F
20161681,미옥,2017-11-09,123781500,16872,20171113,N,K
20070454,원스,2007-09-20,4850000,621,20171113,Y,F
20177342,내게 남은 사랑을,2017-11-02,2986000,485,20171113,Y,K
20175208,뷰티풀 투모로우,2017-10-26,3432000,419,20171113,unknown,K
20173494,뉴니스,2017-11-09,3887500,552,20171113,Y,unknown
20038755,루터,2017-10-18,2453500,328,20171113,Y,unknown
20173612,메소드,2017-11-02,2280800,304,20171113,Y,unknown
20173724,직쏘,2017-11-02,11343600,1394,20171113,unknown,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,7555500,1066,20171113,unknown,F
20175121,토르: 라그나로크,2017-10-25,315686400,41186,20171113,N,F
19958426,히트,1996-08-10,3791500,530,20171114,Y,unknown
20172742,범죄도시,2017-10-03,169610300,22373,20171114,N,K
20165748,꾼,2017-11-22,82651000,9486,20171114,N,K
20174622,해피 데스데이,2017-11-08,351441200,45647,20171114,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,15776900,2092,20171114,Y,F
20165450,남한산성,2017-10-03,4270000,603,20171114,unknown,K
20168754,7호실,2017-11-15,18214500,2855,20171114,N,K
20169643,침묵,2017-11-02,51410500,7026,20171114,N,K
20172603,부라더,2017-11-02,208238100,28570,20171114,N,K
20175441,채비,2017-11-09,86666100,12829,20171114,N,K
20179942,러빙 빈센트,2017-11-09,69264800,9308,20171114,Y,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,27625600,3525,20171114,Y,F
20175223,래빗 스쿨,2017-11-23,5600000,700,20171114,Y,F
20161681,미옥,2017-11-09,112299200,15278,20171114,N,K
20177342,내게 남은 사랑을,2017-11-02,4043000,692,20171114,Y,K
20070454,원스,2007-09-20,5255900,670,20171114,Y,F
20175208,뷰티풀 투모로우,2017-10-26,5654500,684,20171114,unknown,K
20173494,뉴니스,2017-11-09,3449000,494,20171114,Y,unknown
20038755,루터,2017-10-18,4538500,865,20171114,Y,F
20173612,메소드,2017-11-02,4627900,593,20171114,Y,unknown
20173724,직쏘,2017-11-02,9354300,1155,20171114,N,F
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,7069500,988,20171114,unknown,F
20175121,토르: 라그나로크,2017-10-25,283685600,36953,20171114,N,F
20172742,범죄도시,2017-10-03,101827300,13716,20171115,N,K
20165748,꾼,2017-11-22,53641000,6619,20171115,N,K
20174622,해피 데스데이,2017-11-08,507905500,68605,20171115,N,F
20173931,리빙보이 인 뉴욕,2017-11-09,4223500,602,20171115,Y,F
20175143,우리는 같은 꿈을 꾼다,2017-11-30,2356000,326,20171115,Y,F
20174778,하이큐!! 재능과 센스,2017-11-15,33902000,4863,20171115,N,F
20168754,7호실,2017-11-15,407772400,55985,20171115,N,K
20172603,부라더,2017-11-02,144696800,20431,20171115,N,K
20169643,침묵,2017-11-02,18248500,2628,20171115,unknown,K
20175441,채비,2017-11-09,49052300,7461,20171115,N,K
20179942,러빙 빈센트,2017-11-09,53640000,7390,20171115,Y,F
20168221,저스티스 리그,2017-11-15,1246482600,153553,20171115,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,34557700,4575,20171115,Y,F
20161681,미옥,2017-11-09,40626000,5479,20171115,N,K
20177342,내게 남은 사랑을,2017-11-02,3796000,647,20171115,Y,K
20070454,원스,2007-09-20,2451500,323,20171115,Y,unknown
20173494,뉴니스,2017-11-09,2265000,306,20171115,Y,unknown
20176562,예수는 역사다,2017-07-13,2728000,344,20171115,Y,F
20173612,메소드,2017-11-02,3936500,531,20171115,Y,unknown
20030003,클래식,2003-01-30,4727000,593,20171115,unknown,K
20170402,강철비,2017-12-14,11664000,1404,20171115,unknown,K
20174964,빛나는,2017-11-23,2282000,326,20171115,Y,unknown
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,5023500,713,20171115,unknown,F
20175121,토르: 라그나로크,2017-10-25,233062700,31204,20171115,N,F
20172742,범죄도시,2017-10-03,80128300,10618,20171116,N,K
20165748,꾼,2017-11-22,8894000,1134,20171116,unknown,K
20174199,실종2,2017-11-30,2328000,291,20171116,unknown,K
20174622,해피 데스데이,2017-11-08,540060500,75181,20171116,N,F
20173932,로마서 8:37,2017-11-16,2243500,301,20171116,unknown,K
20175288,피터와 모글리의 크리스마스 어드벤처,2017-11-23,5720000,715,20171116,Y,unknown
20174882,"러브, 어게인",2017-11-16,10705300,1463,20171116,Y,F
20173806,노 게임 노 라이프 -제로-,2017-10-19,13049800,1938,20171116,Y,F
20174778,하이큐!! 재능과 센스,2017-11-15,22364000,3329,20171116,N,F
20168754,7호실,2017-11-15,375798200,52005,20171116,N,K
20172541,오두막,2017-04-20,4880000,610,20171116,Y,unknown
20170922,그들이 진심으로 엮을 때,2017-11-16,3690500,516,20171116,Y,unknown
20172603,부라더,2017-11-02,127303900,18401,20171116,N,K
20169643,침묵,2017-11-02,11388000,1512,20171116,N,K
20175441,채비,2017-11-09,35936600,5862,20171116,N,K
20179942,러빙 빈센트,2017-11-09,53278900,7207,20171116,Y,F
20168221,저스티스 리그,2017-11-15,1283604500,164133,20171116,N,F
20174967,빌리 진 킹: 세기의 대결,2017-11-16,10865000,1516,20171116,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,44965300,6257,20171116,Y,F
20161681,미옥,2017-11-09,8631800,1259,20171116,unknown,K
20175208,뷰티풀 투모로우,2017-10-26,3364600,461,20171116,unknown,K
20090024,벤자민 버튼의 시간은 거꾸로 간다,2009-02-12,5127500,703,20171116,Y,unknown
20168021,타임 투게더,2017-11-16,6441000,979,20171116,Y,unknown
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,67408200,9271,20171116,Y,F
20175121,토르: 라그나로크,2017-10-25,232576400,31835,20171116,N,F
20172742,범죄도시,2017-10-03,119347600,14038,20171117,N,K
20165748,꾼,2017-11-22,68382000,7598,20171117,N,K
20174622,해피 데스데이,2017-11-08,486932416,59283,20171117,N,F
20173932,로마서 8:37,2017-11-16,3599000,429,20171117,Y,K
20173931,리빙보이 인 뉴욕,2017-11-09,4038400,478,20171117,Y,unknown
20174882,"러브, 어게인",2017-11-16,14441700,1754,20171117,Y,F
20173806,노 게임 노 라이프 -제로-,2017-10-19,2989400,373,20171117,Y,unknown
20174778,하이큐!! 재능과 센스,2017-11-15,8217500,1070,20171117,unknown,F
20168754,7호실,2017-11-15,305605858,38467,20171117,N,K
20170922,그들이 진심으로 엮을 때,2017-11-16,3438500,435,20171117,Y,unknown
20172603,부라더,2017-11-02,124647300,16518,20171117,N,K
20169643,침묵,2017-11-02,7621700,965,20171117,unknown,K
20175441,채비,2017-11-09,32661000,4533,20171117,N,K
20179942,러빙 빈센트,2017-11-09,67718100,8087,20171117,Y,F
20168221,저스티스 리그,2017-11-15,1570217084,183255,20171117,N,F
20174967,빌리 진 킹: 세기의 대결,2017-11-16,14168100,1667,20171117,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,24236200,2968,20171117,Y,F
20161681,미옥,2017-11-09,10574400,1394,20171117,N,K
20175208,뷰티풀 투모로우,2017-10-26,4286500,552,20171117,unknown,K
20177342,내게 남은 사랑을,2017-11-02,1866500,339,20171117,unknown,K
20070034,그 여자 작사 그 남자 작곡,2007-02-28,7445500,885,20171117,unknown,F
20090024,벤자민 버튼의 시간은 거꾸로 간다,2009-02-12,6324200,746,20171117,Y,unknown
20168021,타임 투게더,2017-11-16,5518000,763,20171117,Y,unknown
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,29127900,3296,20171117,Y,F
20175121,토르: 라그나로크,2017-10-25,249895558,30287,20171117,N,F
20172742,범죄도시,2017-10-03,228801000,26516,20171118,N,K
20174622,해피 데스데이,2017-11-08,1046135085,126412,20171118,N,F
20173932,로마서 8:37,2017-11-16,3031000,366,20171118,unknown,K
20173931,리빙보이 인 뉴욕,2017-11-09,5987600,693,20171118,Y,unknown
20174882,"러브, 어게인",2017-11-16,15061500,1870,20171118,Y,F
20171817,넛잡 2,2017-10-03,2872500,401,20171118,unknown,K
20173806,노 게임 노 라이프 -제로-,2017-10-19,5230500,650,20171118,Y,unknown
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,55668100,7338,20171118,N,F
20174778,하이큐!! 재능과 센스,2017-11-15,22372500,3027,20171118,N,F
20168754,7호실,2017-11-15,545121779,65969,20171118,N,K
20170922,그들이 진심으로 엮을 때,2017-11-16,5738700,716,20171118,Y,unknown
20172603,부라더,2017-11-02,227629400,28393,20171118,N,K
20169643,침묵,2017-11-02,8822000,1134,20171118,unknown,K
20175441,채비,2017-11-09,50492800,6519,20171118,N,K
20179942,러빙 빈센트,2017-11-09,128383200,15374,20171118,Y,F
20168221,저스티스 리그,2017-11-15,2989563865,347934,20171118,N,F
20174967,빌리 진 킹: 세기의 대결,2017-11-16,20023500,2381,20171118,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,47722900,5718,20171118,Y,F
20161681,미옥,2017-11-09,10752500,1439,20171118,unknown,K
20175208,뷰티풀 투모로우,2017-10-26,5863400,724,20171118,unknown,K
20090024,벤자민 버튼의 시간은 거꾸로 간다,2009-02-12,8385500,1000,20171118,Y,unknown
20168021,타임 투게더,2017-11-16,7455500,1051,20171118,Y,unknown
20174142,아이 캔 스피크,2017-09-21,1690000,307,20171118,unknown,K
19588008,나는 살고 싶다, ,1070000,535,20171118,Y,unknown
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,45420000,5364,20171118,Y,F
20175121,토르: 라그나로크,2017-10-25,603290656,72424,20171118,N,F
20172742,범죄도시,2017-10-03,199479600,22897,20171119,N,K
20174622,해피 데스데이,2017-11-08,883652700,105849,20171119,N,F
20173932,로마서 8:37,2017-11-16,3350000,445,20171119,unknown,K
20173931,리빙보이 인 뉴욕,2017-11-09,5361000,613,20171119,Y,unknown
20174882,"러브, 어게인",2017-11-16,14586500,1770,20171119,Y,F
20171817,넛잡 2,2017-10-03,2166500,303,20171119,unknown,K
20173806,노 게임 노 라이프 -제로-,2017-10-19,4020700,504,20171119,Y,unknown
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,65446000,8556,20171119,N,F
20174778,하이큐!! 재능과 센스,2017-11-15,17228000,2328,20171119,N,F
20168754,7호실,2017-11-15,428655200,52302,20171119,N,K
20170922,그들이 진심으로 엮을 때,2017-11-16,5924300,738,20171119,Y,unknown
20172603,부라더,2017-11-02,211669100,26082,20171119,N,K
20169643,침묵,2017-11-02,8867100,1112,20171119,unknown,K
20175441,채비,2017-11-09,55632900,7134,20171119,N,K
20179942,러빙 빈센트,2017-11-09,127662600,15471,20171119,Y,F
20168221,저스티스 리그,2017-11-15,2479858800,290944,20171119,N,F
20174967,빌리 진 킹: 세기의 대결,2017-11-16,21477900,2556,20171119,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,47958300,5712,20171119,Y,F
20161681,미옥,2017-11-09,11227100,1433,20171119,unknown,K
20177342,내게 남은 사랑을,2017-11-02,4610000,687,20171119,Y,K
20175208,뷰티풀 투모로우,2017-10-26,5605000,711,20171119,unknown,K
20090024,벤자민 버튼의 시간은 거꾸로 간다,2009-02-12,6698600,823,20171119,Y,unknown
20168021,타임 투게더,2017-11-16,6145400,833,20171119,Y,unknown
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,33007100,3930,20171119,Y,F
20175121,토르: 라그나로크,2017-10-25,546615100,65541,20171119,N,F
20172742,범죄도시,2017-10-03,72290500,9677,20171120,N,K
20165748,꾼,2017-11-22,25232000,3154,20171120,N,K
20174622,해피 데스데이,2017-11-08,244530500,32023,20171120,N,F
20173932,로마서 8:37,2017-11-16,1734000,255,20171120,unknown,K
20174222,키드냅,2017-11-22,5990500,738,20171120,Y,F
20174882,"러브, 어게인",2017-11-16,8428500,1182,20171120,Y,F
20168754,7호실,2017-11-15,127421200,17328,20171120,N,K
20175604,"안녕, 나의 소울메이트",2017-12-07,6536000,817,20171120,Y,F
20172603,부라더,2017-11-02,68633700,9816,20171120,N,K
20169643,침묵,2017-11-02,5418000,759,20171120,unknown,K
20175441,채비,2017-11-09,25284800,3752,20171120,N,K
20179942,러빙 빈센트,2017-11-09,53884200,7200,20171120,Y,F
20168221,저스티스 리그,2017-11-15,563461300,72978,20171120,N,F
20174967,빌리 진 킹: 세기의 대결,2017-11-16,9667000,1316,20171120,N,F
20171024,너의 췌장을 먹고 싶어,2017-10-25,13295200,1723,20171120,Y,F
20175223,래빗 스쿨,2017-11-23,4128000,517,20171120,Y,unknown
20161681,미옥,2017-11-09,5403900,783,20171120,N,K
20177342,내게 남은 사랑을,2017-11-02,3238000,605,20171120,Y,K
20175208,뷰티풀 투모로우,2017-10-26,2561500,343,20171120,unknown,K
20168021,타임 투게더,2017-11-16,3798500,591,20171120,Y,unknown
20090024,벤자민 버튼의 시간은 거꾸로 간다,2009-02-12,3000000,423,20171120,Y,unknown
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,8848800,1146,20171120,Y,F
20175121,토르: 라그나로크,2017-10-25,135642100,18001,20171120,N,F
20172742,범죄도시,2017-10-03,63695700,8436,20171121,N,K
20165748,꾼,2017-11-22,24678800,2334,20171121,N,K
20161762,반드시 잡는다,2017-11-29,5656000,707,20171121,unknown,K
