movieCd,movieNm,openDt,salesAmt,audiCnt,load_dt,multiMovieYn,repNationCd
20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,1437000,212,20170528,unknown,K
20160483,꿈의 제인,2017-05-31,3194000,306,20170528,unknown,K
20173642,너와 100번째 사랑,2017-05-25,71973500,8720,20170528,Y,F
20175263,부니베어: 브램블의 신비한 모험,2017-05-18,4052000,652,20170528,Y,unknown
20101178,루팡 3세: 칼리오스트로의 성,2017-05-25,2792500,366,20170528,Y,unknown
20164041,고려 아리랑: 천산의 디바,2017-05-25,2304000,373,20170528,Y,K
20175021,쇠파리,2017-05-25,4454500,562,20170528,Y,K
20170321,목소리의 형태,2017-05-09,26331600,3242,20170528,N,F
20162343,악녀,2017-06-08,1918000,274,20170528,unknown,K
20174602,노무현입니다,2017-05-25,1736580900,209858,20170528,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,3849478200,446266,20170528,N,F
20162722,보안관,2017-05-03,57974500,6906,20170528,N,K
20174061,보스 베이비,2017-05-03,392090200,50392,20170528,N,F
20175262,겟 아웃,2017-05-17,1251707800,147898,20170528,N,F
20172522,정글북,2017-05-18,5534500,696,20170528,Y,unknown
20173301,"서서평, 천천히 평온하게",2017-04-26,4434000,664,20170528,Y,K
20174721,로스트 인 파리,2017-05-18,8631200,1073,20170528,Y,F
20174182,네루다,2017-05-25,3645000,516,20170529,Y,F
20173961,킹 아서: 제왕의 검,2017-05-17,21551700,3075,20170529,N,F
20179382,에이리언: 커버넌트,2017-05-09,19345000,2553,20170529,unknown,F
20167829,마차 타고 고래고래,2017-05-18,2122000,251,20170529,Y,K
20175601,나는 고양이로소이다,2017-06-08,4608000,576,20170529,Y,K
20161726,임금님의 사건수첩,2017-04-26,1023000,222,20170529,unknown,K
20174841,인카네이트,2017-05-25,9430000,1269,20170529,unknown,F
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,23900700,3177,20170529,N,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,144208700,19379,20170529,N,K
20174241,위 아 엑스,2017-05-25,1782500,226,20170529,Y,unknown
20174644,길,2017-05-11,1302000,315,20170529,Y,K
20173642,너와 100번째 사랑,2017-05-25,25695500,3433,20170529,Y,F
20169348,대립군,2017-05-31,32732600,3339,20170529,N,K
20175021,쇠파리,2017-05-25,2000500,287,20170529,Y,K
20174602,노무현입니다,2017-05-25,572126700,77835,20170529,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,897045000,116006,20170529,N,F
20162722,보안관,2017-05-03,21935500,3030,20170529,N,K
20174061,보스 베이비,2017-05-03,29680300,4278,20170529,N,F
20175262,겟 아웃,2017-05-17,314880700,41046,20170529,N,F
19518005,귀여운 빌리, ,540000,270,20170529,Y,unknown
20168261,원더 우먼,2017-05-31,27318000,2718,20170529,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,2795500,503,20170529,Y,K
20174721,로스트 인 파리,2017-05-18,3807000,506,20170529,Y,unknown
20174182,네루다,2017-05-25,4153000,584,20170530,Y,unknown
20173961,킹 아서: 제왕의 검,2017-05-17,22022500,3160,20170530,N,F
20179382,에이리언: 커버넌트,2017-05-09,19594400,2605,20170530,N,F
20161726,임금님의 사건수첩,2017-04-26,1415000,283,20170530,unknown,K
20174841,인카네이트,2017-05-25,8638500,1163,20170530,unknown,F
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,23634900,3192,20170530,N,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,142523300,19233,20170530,N,K
20174241,위 아 엑스,2017-05-25,2356500,302,20170530,Y,unknown
19810057,콰이강의 다리,1962-11-03,488000,244,20170530,Y,unknown
20174644,길,2017-05-11,849000,154,20170530,unknown,K
20173642,너와 100번째 사랑,2017-05-25,25679500,3457,20170530,Y,F
20169348,대립군,2017-05-31,16137000,2014,20170530,N,K
20173833,심야식당 2,2017-06-08,1712000,214,20170530,Y,unknown
20175021,쇠파리,2017-05-25,2106500,313,20170530,Y,K
20170321,목소리의 형태,2017-05-09,4991500,819,20170530,unknown,F
20162343,악녀,2017-06-08,7024000,890,20170530,unknown,K
20174602,노무현입니다,2017-05-25,511103600,70693,20170530,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,766646100,100048,20170530,N,F
20162722,보안관,2017-05-03,23777500,3407,20170530,N,K
20174061,보스 베이비,2017-05-03,28380100,3937,20170530,N,F
20175262,겟 아웃,2017-05-17,270834500,35637,20170530,N,F
20137763,헤라클레스, ,1188000,594,20170530,Y,unknown
20168261,원더 우먼,2017-05-31,4784000,598,20170530,unknown,F
20173301,"서서평, 천천히 평온하게",2017-04-26,4666000,743,20170530,Y,K
20153450,우리들,2016-06-16,1425000,237,20170530,Y,K
20174721,로스트 인 파리,2017-05-18,2994400,396,20170530,Y,unknown
20174182,네루다,2017-05-25,2283700,352,20170531,Y,unknown
20177223,청춘 합창단 - 또 하나의 꿈,2017-06-15,6240000,780,20170531,N,K
20175461,암살교실: 졸업편,2017-04-21,13390000,2678,20170531,N,F
20168041,용순,2017-06-08,1510000,302,20170531,Y,K
20179382,에이리언: 커버넌트,2017-05-09,3336000,530,20170531,unknown,F
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,7770700,1271,20170531,N,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,36207800,5899,20170531,N,K
20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,3128500,493,20170531,unknown,K
20172541,오두막,2017-04-20,1707000,255,20170531,Y,unknown
20160483,꿈의 제인,2017-05-31,13832500,1800,20170531,Y,K
20173642,너와 100번째 사랑,2017-05-25,19350000,3338,20170531,Y,F
20169348,대립군,2017-05-31,800909400,136240,20170531,N,K
20162871,특별시민,2017-04-26,3000000,600,20170531,unknown,K
20174602,노무현입니다,2017-05-25,464977600,78580,20170531,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,753212300,122409,20170531,N,F
20162722,보안관,2017-05-03,4078500,669,20170531,unknown,K
20174803,7번째 내가 죽던 날,2017-05-31,30058000,4812,20170531,Y,F
20174061,보스 베이비,2017-05-03,13881500,2285,20170531,N,F
20175262,겟 아웃,2017-05-17,231906300,39102,20170531,N,F
20137763,헤라클레스, ,828000,414,20170531,Y,unknown
20168261,원더 우먼,2017-05-31,1314211200,206944,20170531,N,F
20173881,런던 프라이드,2017-04-27,1782000,302,20170531,Y,unknown
20173301,"서서평, 천천히 평온하게",2017-04-26,2750500,519,20170531,Y,K
20174721,로스트 인 파리,2017-05-18,3933700,571,20170531,Y,F
20177223,청춘 합창단 - 또 하나의 꿈,2017-06-15,3968000,496,20170601,unknown,K
20168041,용순,2017-06-08,3045000,609,20170601,Y,K
20162629,하이큐!! 끝과 시작,2016-11-16,22345000,3091,20170601,N,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,16030100,2314,20170601,N,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,27554800,3779,20170601,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,3552500,546,20170601,unknown,K
20160483,꿈의 제인,2017-05-31,8557500,1150,20170601,Y,K
20172241,꼬마돼지 베이브의 대모험,2017-06-15,3951000,495,20170601,Y,unknown
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,9342500,1411,20170601,Y,F
20173642,너와 100번째 사랑,2017-05-25,21572500,2879,20170601,Y,F
20169348,대립군,2017-05-31,532286700,73171,20170601,N,K
20173833,심야식당 2,2017-06-08,2791000,311,20170601,Y,unknown
20174602,노무현입니다,2017-05-25,365275400,50155,20170601,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,507501000,67078,20170601,N,F
20162972,델타 보이즈,2017-06-08,2856000,357,20170601,Y,K
20174803,7번째 내가 죽던 날,2017-05-31,30172500,4125,20170601,Y,F
20162722,보안관,2017-05-03,1724500,260,20170601,unknown,K
20174061,보스 베이비,2017-05-03,9129000,1419,20170601,N,F
20175262,겟 아웃,2017-05-17,201343500,26331,20170601,N,F
20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,7500500,1073,20170601,N,F
20149571,중독노래방,2017-06-15,1888000,240,20170601,unknown,K
20137763,헤라클레스, ,702000,351,20170601,Y,unknown
20168261,원더 우먼,2017-05-31,918976500,116912,20170601,N,F
20174721,로스트 인 파리,2017-05-18,2381500,320,20170601,Y,unknown
20174182,네루다,2017-05-25,3669900,450,20170602,Y,unknown
20168041,용순,2017-06-08,1915000,383,20170602,Y,K
20162629,하이큐!! 끝과 시작,2016-11-16,10127500,1249,20170602,N,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,12717900,1600,20170602,N,F
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,5830600,687,20170602,N,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,32924600,3923,20170602,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,4152900,556,20170602,unknown,K
20160483,꿈의 제인,2017-05-31,11859500,1386,20170602,Y,K
20136018,꿈, ,674000,337,20170602,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,6976000,1051,20170602,Y,F
20173642,너와 100번째 사랑,2017-05-25,24753500,2957,20170602,Y,F
20169348,대립군,2017-05-31,693724105,85851,20170602,N,K
20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,4472000,559,20170602,Y,unknown
20162871,특별시민,2017-04-26,500000,100,20170602,unknown,K
20174602,노무현입니다,2017-05-25,486686800,59584,20170602,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,753973405,89719,20170602,N,F
20162722,보안관,2017-05-03,1138000,136,20170602,unknown,K
20174803,7번째 내가 죽던 날,2017-05-31,38301900,4721,20170602,Y,F
20174061,보스 베이비,2017-05-03,10251000,1493,20170602,N,F
20175262,겟 아웃,2017-05-17,269545800,31940,20170602,N,F
20168261,원더 우먼,2017-05-31,1338334495,154172,20170602,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,4505000,845,20170602,Y,K
20174721,로스트 인 파리,2017-05-18,4151900,525,20170602,Y,unknown
20174182,네루다,2017-05-25,3909500,465,20170603,Y,unknown
20144444,아가씨,2016-06-01,1230000,123,20170603,unknown,K
20162629,하이큐!! 끝과 시작,2016-11-16,32247500,4223,20170603,N,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,176507800,23444,20170603,N,F
20175423,나의 붉은고래,2017-06-15,1946000,278,20170603,Y,unknown
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,7401600,889,20170603,unknown,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,43911300,5171,20170603,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,33070300,4553,20170603,N,K
20160483,꿈의 제인,2017-05-31,14738700,1718,20170603,Y,K
20136018,꿈, ,691000,343,20170603,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69214500,10637,20170603,Y,F
20173642,너와 100번째 사랑,2017-05-25,50424000,6191,20170603,Y,F
20169348,대립군,2017-05-31,1274123297,153756,20170603,N,K
20176961,지랄발광 17세,2017-06-28,7291500,810,20170603,Y,unknown
20162343,악녀,2017-06-08,2436000,348,20170603,unknown,K
20174602,노무현입니다,2017-05-25,992209200,119639,20170603,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1819417797,215180,20170603,N,F
20162722,보안관,2017-05-03,1940500,233,20170603,unknown,K
20174803,7번째 내가 죽던 날,2017-05-31,48567800,5901,20170603,Y,F
20174061,보스 베이비,2017-05-03,121074600,15992,20170603,N,F
20175262,겟 아웃,2017-05-17,513223500,61165,20170603,N,F
20168261,원더 우먼,2017-05-31,3095098603,356552,20170603,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,2665500,344,20170603,Y,K
20174721,로스트 인 파리,2017-05-18,6758400,801,20170603,Y,unknown
20174182,네루다,2017-05-25,3309600,391,20170604,Y,unknown
19550028,미망인,1955-12-10,339000,113,20170604,unknown,K
20162629,하이큐!! 끝과 시작,2016-11-16,28967000,3678,20170604,N,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,165509100,21628,20170604,N,F
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,8678100,994,20170604,unknown,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,39587600,4621,20170604,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,33768800,4640,20170604,N,K
20172541,오두막,2017-04-20,2186500,245,20170604,Y,unknown
20160483,꿈의 제인,2017-05-31,12274100,1423,20170604,Y,K
20136018,꿈, ,783000,384,20170604,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69156000,10578,20170604,Y,F
20173642,너와 100번째 사랑,2017-05-25,55404500,6759,20170604,Y,F
20164041,고려 아리랑: 천산의 디바,2017-05-25,777100,127,20170604,unknown,K
20169348,대립군,2017-05-31,1115793400,134745,20170604,N,K
20174602,노무현입니다,2017-05-25,1020713800,123572,20170604,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1626367900,193400,20170604,N,F
20162722,보안관,2017-05-03,2149000,253,20170604,unknown,K
20174803,7번째 내가 죽던 날,2017-05-31,42636300,5249,20170604,Y,F
20174061,보스 베이비,2017-05-03,122790800,16036,20170604,N,F
20175262,겟 아웃,2017-05-17,429273100,50722,20170604,N,F
20172161,댄서,2017-04-13,2254000,249,20170604,Y,unknown
20168261,원더 우먼,2017-05-31,2760802900,320498,20170604,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,6032000,971,20170604,Y,K
20174721,로스트 인 파리,2017-05-18,5279000,620,20170604,Y,unknown
20174182,네루다,2017-05-25,2775000,356,20170605,Y,unknown
20162629,하이큐!! 끝과 시작,2016-11-16,9286500,1308,20170605,unknown,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,31867200,4650,20170605,N,F
20175423,나의 붉은고래,2017-06-15,5222000,746,20170605,Y,unknown
20175601,나는 고양이로소이다,2017-06-08,2276000,152,20170605,unknown,K
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,5926500,814,20170605,unknown,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,34093200,4476,20170605,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,10400900,1589,20170605,N,K
20160483,꿈의 제인,2017-05-31,9362900,1233,20170605,Y,K
20126328,그린 맨션, ,971000,323,20170605,Y,unknown
20136018,꿈, ,468000,234,20170605,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,17827500,2699,20170605,Y,F
20173642,너와 100번째 사랑,2017-05-25,33920500,4660,20170605,Y,F
20169348,대립군,2017-05-31,534008000,73276,20170605,N,K
20162343,악녀,2017-06-08,20600000,2575,20170605,N,K
20174602,노무현입니다,2017-05-25,571865100,78344,20170605,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,859232700,115760,20170605,N,F
20162722,보안관,2017-05-03,1710500,236,20170605,unknown,K
20174803,7번째 내가 죽던 날,2017-05-31,36129900,5024,20170605,Y,F
20174061,보스 베이비,2017-05-03,38956300,5674,20170605,N,F
20175262,겟 아웃,2017-05-17,253153000,33622,20170605,N,F
20168261,원더 우먼,2017-05-31,1408071500,182781,20170605,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,3193000,562,20170605,Y,K
20174721,로스트 인 파리,2017-05-18,3301300,425,20170605,Y,unknown
20174182,네루다,2017-05-25,4135500,540,20170606,Y,unknown
20176041,바람의 춤꾼,2017-06-06,1493000,178,20170606,unknown,K
20168041,용순,2017-06-08,1363500,125,20170606,unknown,K
20162629,하이큐!! 끝과 시작,2016-11-16,21738500,2904,20170606,N,F
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,215992000,28812,20170606,N,F
20161726,임금님의 사건수첩,2017-04-26,500000,100,20170606,unknown,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,7827000,951,20170606,unknown,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,42720100,6046,20170606,N,K
20160483,꿈의 제인,2017-05-31,12422000,1431,20170606,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,118994500,18370,20170606,Y,F
20173642,너와 100번째 사랑,2017-05-25,43869500,5520,20170606,Y,F
20169348,대립군,2017-05-31,494292500,61573,20170606,N,K
20173833,심야식당 2,2017-06-08,3900000,651,20170606,Y,unknown
20162871,특별시민,2017-04-26,500000,100,20170606,unknown,K
20174602,노무현입니다,2017-05-25,947075900,117280,20170606,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1142420500,140246,20170606,N,F
20174803,7번째 내가 죽던 날,2017-05-31,15688000,1987,20170606,Y,F
20174061,보스 베이비,2017-05-03,163845100,21751,20170606,N,F
20175262,겟 아웃,2017-05-17,252628500,30499,20170606,N,F
20172161,댄서,2017-04-13,3858500,454,20170606,Y,unknown
20168261,원더 우먼,2017-05-31,1655383600,203859,20170606,N,F
20177801,진홍의 평원, ,1500000,750,20170606,Y,unknown
20173301,"서서평, 천천히 평온하게",2017-04-26,3337500,403,20170606,Y,K
20174721,로스트 인 파리,2017-05-18,6887200,844,20170606,Y,unknown
20166488,미이라,2017-06-06,7395114400,873117,20170606,N,F
20177223,청춘 합창단 - 또 하나의 꿈,2017-06-15,4840000,605,20170607,N,K
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,3502000,485,20170607,unknown,F
20040526,첫키스만 50번째,2004-04-15,3408000,426,20170607,Y,F
20175423,나의 붉은고래,2017-06-15,1967000,281,20170607,Y,unknown
20177361,우리를 침범하는 것들,2017-07-20,1560000,195,20170607,Y,unknown
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,9455500,1292,20170607,N,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,1791000,283,20170607,unknown,K
20166384,하루,2017-06-15,14350000,1799,20170607,N,K
20160483,꿈의 제인,2017-05-31,6998000,928,20170607,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,4668500,710,20170607,Y,F
20173642,너와 100번째 사랑,2017-05-25,9217500,1248,20170607,Y,F
20169348,대립군,2017-05-31,122084000,17446,20170607,N,K
20162343,악녀,2017-06-08,2608000,326,20170607,unknown,K
20174602,노무현입니다,2017-05-25,237138900,33176,20170607,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,193571000,25871,20170607,N,F
20174803,7번째 내가 죽던 날,2017-05-31,5085000,723,20170607,Y,F
20174061,보스 베이비,2017-05-03,4277500,658,20170607,N,F
20175262,겟 아웃,2017-05-17,54123400,7052,20170607,N,F
20168261,원더 우먼,2017-05-31,314878400,42680,20170607,N,F
20177801,진홍의 평원, ,822000,411,20170607,Y,unknown
20174281,파란나비효과,2017-06-22,1540000,220,20170607,Y,K
20173301,"서서평, 천천히 평온하게",2017-04-26,4663000,738,20170607,Y,K
20166488,미이라,2017-06-06,1639926800,214604,20170607,N,F
20168041,용순,2017-06-08,8979500,1236,20170608,Y,K
20162629,하이큐!! 끝과 시작,2016-11-16,4236000,580,20170608,N,F
20175601,나는 고양이로소이다,2017-06-08,3998500,536,20170608,Y,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,5838800,894,20170608,N,K
20166384,하루,2017-06-15,3617000,407,20170608,unknown,K
20160483,꿈의 제인,2017-05-31,3963700,496,20170608,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,3088500,468,20170608,Y,F
20173642,너와 100번째 사랑,2017-05-25,4787500,650,20170608,Y,F
20169348,대립군,2017-05-31,72813000,10589,20170608,N,K
20173833,심야식당 2,2017-06-08,24197300,3355,20170608,Y,F
20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,7704000,963,20170608,Y,F
20162343,악녀,2017-06-08,543427900,73305,20170608,N,K
20174602,노무현입니다,2017-05-25,180708600,24994,20170608,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,147942600,19365,20170608,N,F
20175262,겟 아웃,2017-05-17,28446400,3700,20170608,N,F
20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,12132000,1703,20170608,N,F
20168261,원더 우먼,2017-05-31,234560300,31667,20170608,N,F
20177801,진홍의 평원, ,690000,345,20170608,Y,unknown
20174281,파란나비효과,2017-06-22,2345000,335,20170608,Y,K
20173301,"서서평, 천천히 평온하게",2017-04-26,6015000,1088,20170608,Y,K
20166488,미이라,2017-06-06,1286215600,167531,20170608,N,F
20168041,용순,2017-06-08,8493500,1108,20170609,Y,K
20162629,하이큐!! 끝과 시작,2016-11-16,2481000,324,20170609,unknown,F
20175423,나의 붉은고래,2017-06-15,2254000,323,20170609,Y,F
20175601,나는 고양이로소이다,2017-06-08,4820000,586,20170609,Y,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,12217000,1350,20170609,N,K
20160483,꿈의 제인,2017-05-31,5382000,622,20170609,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,4507000,725,20170609,Y,F
20173642,너와 100번째 사랑,2017-05-25,7256000,890,20170609,Y,F
20169348,대립군,2017-05-31,76302300,10115,20170609,N,K
20173833,심야식당 2,2017-06-08,35399600,4351,20170609,Y,F
20162343,악녀,2017-06-08,662090414,80452,20170609,N,K
20174602,노무현입니다,2017-05-25,227095600,28285,20170609,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,234391000,28206,20170609,N,F
20175262,겟 아웃,2017-05-17,39739700,4780,20170609,N,F
20174741,안티포르노,2017-06-15,2532000,332,20170609,Y,F
20168261,원더 우먼,2017-05-31,371818514,45025,20170609,N,F
20178982,박열,2017-06-28,6180000,618,20170609,N,K
20173301,"서서평, 천천히 평온하게",2017-04-26,4138000,697,20170609,Y,K
20166488,미이라,2017-06-06,1877265986,222022,20170609,N,F
20156708,석조저택 살인사건,2017-05-09,3600000,450,20170609,N,K
20108907,해리의 소동, ,636000,318,20170609,Y,unknown
20168041,용순,2017-06-08,12475000,1532,20170610,Y,K
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,69682800,9000,20170610,N,F
20175423,나의 붉은고래,2017-06-15,4067000,583,20170610,Y,unknown
20175601,나는 고양이로소이다,2017-06-08,11489000,1377,20170610,Y,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,7138800,859,20170610,unknown,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,7040000,1093,20170610,unknown,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,70630500,6904,20170610,N,F
20166384,하루,2017-06-15,11383000,1112,20170610,unknown,K
20160483,꿈의 제인,2017-05-31,8180600,919,20170610,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,45381500,6963,20170610,Y,F
20173642,너와 100번째 사랑,2017-05-25,16145500,1998,20170610,Y,F
20169348,대립군,2017-05-31,105799300,13284,20170610,N,K
20173833,심야식당 2,2017-06-08,54995300,6620,20170610,Y,F
20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,9112000,1139,20170610,Y,unknown
20060082,매치 포인트,2006-04-13,3338487,436,20170610,Y,unknown
20162343,악녀,2017-06-08,1256538235,149219,20170610,N,K
20174602,노무현입니다,2017-05-25,455729800,55330,20170610,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,532428000,63514,20170610,N,F
20174061,보스 베이비,2017-05-03,59347100,8016,20170610,N,F
20175262,겟 아웃,2017-05-17,84076400,9887,20170610,N,F
20168261,원더 우먼,2017-05-31,858554735,103585,20170610,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,4784500,608,20170610,Y,K
20166488,미이라,2017-06-06,4169729015,483476,20170610,N,F
20168041,용순,2017-06-08,10854000,1317,20170611,Y,K
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,78852800,10100,20170611,N,F
20175601,나는 고양이로소이다,2017-06-08,9461400,1121,20170611,Y,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,6103500,730,20170611,unknown,K
20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,7661000,1199,20170611,unknown,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,26752500,3286,20170611,N,F
20160483,꿈의 제인,2017-05-31,6455500,756,20170611,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,49856000,7652,20170611,Y,F
20173642,너와 100번째 사랑,2017-05-25,14808000,1815,20170611,Y,F
20169348,대립군,2017-05-31,94842200,11850,20170611,N,K
20173833,심야식당 2,2017-06-08,44313700,5352,20170611,Y,F
20060082,매치 포인트,2006-04-13,3114000,401,20170611,Y,unknown
20162343,악녀,2017-06-08,1288823000,151449,20170611,N,K
20174602,노무현입니다,2017-05-25,438584200,53664,20170611,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,485136600,57959,20170611,N,F
20162972,델타 보이즈,2017-06-08,3300500,477,20170611,Y,K
20174061,보스 베이비,2017-05-03,74369300,9872,20170611,N,F
20175262,겟 아웃,2017-05-17,64500600,7578,20170611,N,F
20168261,원더 우먼,2017-05-31,758943500,91939,20170611,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,6590000,927,20170611,Y,K
20166488,미이라,2017-06-06,3626338200,422898,20170611,N,F
20108907,해리의 소동, ,779000,387,20170611,Y,unknown
20177223,청춘 합창단 - 또 하나의 꿈,2017-06-15,3152000,434,20170612,unknown,K
20176201,더 서클,2017-06-22,3648000,456,20170612,Y,F
20168041,용순,2017-06-08,5151000,729,20170612,Y,K
20175601,나는 고양이로소이다,2017-06-08,2480500,333,20170612,Y,K
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,3253000,463,20170612,N,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,10533000,1421,20170612,N,F
20160483,꿈의 제인,2017-05-31,3055000,391,20170612,Y,K
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,3016500,458,20170612,Y,F
20173642,너와 100번째 사랑,2017-05-25,4622500,631,20170612,Y,F
20158485,옥자,2017-06-29,10647000,1521,20170612,N,F
20169348,대립군,2017-05-31,39503300,5785,20170612,N,K
20173833,심야식당 2,2017-06-08,23849100,3284,20170612,Y,F
20060082,매치 포인트,2006-04-13,2100000,305,20170612,Y,unknown
20162343,악녀,2017-06-08,472364500,62732,20170612,N,K
20174602,노무현입니다,2017-05-25,127987100,17701,20170612,N,K
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,115628900,15309,20170612,N,F
20175262,겟 아웃,2017-05-17,20142900,2649,20170612,N,F
20112777,솔로몬과 시바의 여왕,1972-11-24,590000,295,20170612,Y,unknown
20149571,중독노래방,2017-06-15,1624000,203,20170612,unknown,K
20168261,원더 우먼,2017-05-31,192160600,25772,20170612,N,F
20173301,"서서평, 천천히 평온하게",2017-04-26,3898000,740,20170612,Y,K
20166488,미이라,2017-06-06,812419200,106244,20170612,N,F
20168041,용순,2017-06-08,5001500,721,20170613,Y,K
20175423,나의 붉은고래,2017-06-15,13139000,1877,20170613,Y,F
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,6551000,1147,20170613,unknown,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,8608000,1196,20170613,N,F
20166384,하루,2017-06-15,4860000,810,20170613,unknown,K
20160483,꿈의 제인,2017-05-31,3209200,429,20170613,Y,K
